number,opened_at,resolved_at,closed_at,priority,urgency,impact,category,assignment_group,reassignment_count,reopen_count,made_sla,resolution_time_hours
INC0030759,2016-05-18 10:39:00,2016-05-18 11:06:00,2016-05-23 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.45
INC0030760,2016-05-18 10:42:00,2016-05-19 11:46:00,2016-05-24 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,0,0,True,25.066666666666666
INC0030761,2016-05-18 10:42:00,2016-05-18 10:49:00,2016-05-23 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.11666666666666667
INC0030762,2016-05-18 10:43:00,2016-05-18 11:14:00,2016-05-23 23:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 20,0,0,True,0.5166666666666667
INC0030763,2016-05-18 10:43:00,2016-05-18 11:24:00,2016-05-23 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.6833333333333333
INC0030765,2016-05-18 10:45:00,2016-05-18 11:58:00,2016-05-23 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,0,0,True,1.2166666666666666
INC0030766,2016-05-18 10:46:00,2016-05-18 10:54:00,2016-05-23 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,0,0,True,0.13333333333333333
INC0030767,2016-05-18 10:48:00,2016-05-18 10:57:00,2016-05-23 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.15
INC0030768,2016-05-18 10:49:00,2016-05-18 11:35:00,2016-05-23 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.7666666666666667
INC0030770,2016-05-18 10:52:00,2016-05-18 15:45:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 39,1,0,True,4.883333333333334
INC0030771,2016-05-18 10:55:00,2016-05-20 14:45:00,2016-05-25 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,4,0,True,51.833333333333336
INC0030772,2016-05-18 10:59:00,2016-05-19 14:20:00,2016-05-24 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 28,1,0,True,27.35
INC0030773,2016-05-18 11:01:00,2016-05-23 12:05:00,2016-05-28 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 28,0,0,False,121.06666666666666
INC0030776,2016-05-18 11:06:00,2016-05-18 16:32:00,2016-05-23 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 73,1,0,True,5.433333333333334
INC0030777,2016-05-18 11:07:00,2016-05-23 08:39:00,2016-05-28 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 66,0,0,False,117.53333333333333
INC0030778,2016-05-18 11:11:00,2016-05-18 14:22:00,2016-05-23 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,0,0,True,3.183333333333333
INC0030779,2016-05-18 11:13:00,2016-05-18 11:33:00,2016-05-23 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,0,0,True,0.3333333333333333
INC0030782,2016-05-18 11:20:00,2016-05-18 11:29:00,2016-05-23 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.15
INC0030783,2016-05-18 11:23:00,2016-05-18 11:31:00,2016-05-23 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 70,0,0,True,0.13333333333333333
INC0030788,2016-05-18 11:29:00,2016-05-18 16:13:00,2016-05-23 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 10,0,0,True,4.733333333333333
INC0030789,2016-05-18 11:32:00,2016-05-18 11:40:00,2016-05-23 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.13333333333333333
INC0030791,2016-05-18 11:34:00,2016-05-18 15:47:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,1,0,True,4.216666666666667
INC0030792,2016-05-18 11:35:00,2016-05-18 15:24:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 76,0,0,True,3.816666666666667
INC0030793,2016-05-18 11:36:00,2016-05-18 11:42:00,2016-05-23 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,0,0,True,0.1
INC0030800,2016-05-18 11:41:00,2016-05-18 11:50:00,2016-05-23 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.15
INC0030801,2016-05-18 11:41:00,2016-05-18 11:51:00,2016-05-23 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 70,0,0,True,0.16666666666666666
INC0030802,2016-05-18 11:41:00,2016-05-18 14:23:00,2016-05-23 15:07:00,2 - high,1 - High,2 - Medium,category 53,Group 76,1,0,False,2.7
INC0030803,2016-05-18 11:42:00,2016-05-25 08:52:00,2016-05-30 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 37,0,0,False,165.16666666666666
INC0030804,2016-05-18 11:42:00,2016-05-18 11:54:00,2016-05-23 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.2
INC0030805,2016-05-18 11:43:00,2016-05-18 14:21:00,2016-05-23 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 76,0,0,True,2.6333333333333333
INC0030806,2016-05-18 11:43:00,2016-05-19 09:26:00,2016-05-24 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 24,0,0,True,21.716666666666665
INC0030808,2016-05-18 11:46:00,2016-05-18 13:04:00,2016-05-23 13:07:00,2 - high,1 - High,2 - Medium,category 26,Group 20,1,0,True,1.3
INC0030809,2016-05-18 11:46:00,2016-05-18 11:57:00,2016-05-23 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.18333333333333332
INC0030810,2016-05-18 11:50:00,2016-05-18 13:15:00,2016-05-23 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 49,0,0,True,1.4166666666666667
INC0030811,2016-05-18 11:50:00,2016-05-18 12:00:00,2016-05-23 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.16666666666666666
INC0030816,2016-05-18 11:53:00,2016-05-18 12:05:00,2016-05-23 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 43,Group 70,1,0,True,0.2
INC0030820,2016-05-18 11:59:00,2016-05-24 14:38:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 10,3,0,False,146.65
INC0030821,2016-05-18 12:01:00,2016-05-18 15:16:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 70,1,0,True,3.25
INC0030823,2016-05-18 12:05:00,2016-05-18 14:05:00,2016-05-23 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,0,0,True,2.0
INC0030824,2016-05-18 12:06:00,2016-05-18 15:26:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,3.3333333333333335
INC0030825,2016-05-18 12:07:00,2016-05-18 15:49:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,1,0,True,3.7
INC0030826,2016-05-18 12:07:00,2016-05-18 12:28:00,2016-05-23 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 70,0,0,True,0.35
INC0030827,2016-05-18 12:10:00,2016-05-18 12:22:00,2016-05-23 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.2
INC0030829,2016-05-18 12:15:00,2016-05-19 13:49:00,2016-05-24 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,3,0,True,25.566666666666666
INC0030830,2016-05-18 12:20:00,2016-05-19 10:19:00,2016-05-24 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 76,2,0,True,21.983333333333334
INC0030832,2016-05-18 12:22:00,2016-05-18 15:07:00,2016-05-23 15:10:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 70,1,0,True,2.75
INC0030833,2016-05-18 12:22:00,2016-05-18 14:02:00,2016-05-23 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,1.6666666666666667
INC0030834,2016-05-18 12:25:00,2016-05-18 12:27:00,2016-05-23 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.03333333333333333
INC0030835,2016-05-18 12:26:00,2016-05-18 12:57:00,2016-05-23 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.5166666666666667
INC0030836,2016-05-18 12:28:00,2016-05-19 12:38:00,2016-05-24 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 30,0,0,True,24.166666666666668
INC0030837,2016-05-18 12:29:00,2016-05-18 12:53:00,2016-05-23 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,0,0,True,0.4
INC0030838,2016-05-18 12:34:00,2016-05-18 14:16:00,2016-05-23 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 76,0,0,True,1.7
INC0030839,2016-05-18 12:39:00,2016-05-18 12:44:00,2016-05-23 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.08333333333333333
INC0030840,2016-05-18 12:40:00,2016-05-24 14:25:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 70,4,0,False,145.75
INC0030841,2016-05-18 12:42:00,2016-05-18 13:56:00,2016-05-23 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,2,0,True,1.2333333333333334
INC0030842,2016-05-18 12:45:00,2016-05-18 13:07:00,2016-05-23 13:10:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,0,0,True,0.36666666666666664
INC0030843,2016-05-18 12:47:00,2016-05-18 12:49:00,2016-05-23 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,0,0,True,0.03333333333333333
INC0030846,2016-05-18 12:52:00,2016-05-18 13:35:00,2016-05-23 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.7166666666666667
INC0030847,2016-05-18 13:05:00,2016-05-18 13:13:00,2016-05-23 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,0,0,True,0.13333333333333333
INC0030849,2016-05-18 13:18:00,2016-05-18 13:43:00,2016-05-23 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,0,0,True,0.4166666666666667
INC0030850,2016-05-18 13:20:00,2016-05-27 14:10:00,2016-06-01 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 21,0,0,False,216.83333333333334
INC0030852,2016-05-18 13:24:00,2016-05-18 15:29:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,2.0833333333333335
INC0030853,2016-05-18 13:25:00,2016-05-18 13:36:00,2016-05-23 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.18333333333333332
INC0030855,2016-05-18 13:33:00,2016-05-24 08:12:00,2016-05-29 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 20,4,0,False,138.65
INC0030856,2016-05-18 13:37:00,2016-05-18 14:24:00,2016-05-23 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.7833333333333333
INC0030857,2016-05-18 13:37:00,2016-05-18 13:47:00,2016-05-23 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,0,0,True,0.16666666666666666
INC0030860,2016-05-18 13:42:00,2016-05-18 15:52:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 39,0,0,True,2.1666666666666665
INC0030861,2016-05-18 13:43:00,2016-05-18 15:51:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 28,0,0,True,2.1333333333333333
INC0030863,2016-05-18 13:49:00,2016-05-31 11:05:00,2016-06-05 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 24,0,0,False,309.26666666666665
INC0030864,2016-05-18 13:52:00,2016-05-18 13:54:00,2016-05-23 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.03333333333333333
INC0030865,2016-05-18 13:53:00,2016-05-18 18:14:00,2016-05-23 19:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,1,0,True,4.35
INC0030866,2016-05-18 13:55:00,2016-05-19 10:24:00,2016-05-24 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 27,0,0,True,20.483333333333334
INC0030867,2016-05-18 13:58:00,2016-05-18 16:04:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 10,0,0,True,2.1
INC0030868,2016-05-18 13:59:00,2016-05-20 15:31:00,2016-05-25 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 23,0,0,True,49.53333333333333
INC0030870,2016-05-18 14:02:00,2016-05-18 14:10:00,2016-05-23 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.13333333333333333
INC0030872,2016-05-18 14:06:00,2016-05-25 14:57:00,2016-05-30 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 37,1,0,False,168.85
INC0030873,2016-05-18 14:12:00,2016-05-18 14:33:00,2016-05-23 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.35
INC0030876,2016-05-18 14:16:00,2016-05-18 14:48:00,2016-05-23 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.5333333333333333
INC0030878,2016-05-18 14:21:00,2016-05-18 15:53:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 39,1,0,True,1.5333333333333334
INC0030879,2016-05-18 14:21:00,2016-05-18 15:31:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,1.1666666666666667
INC0030880,2016-05-18 14:23:00,2016-05-18 16:56:00,2016-05-23 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 39,1,0,True,2.55
INC0030881,2016-05-18 14:27:00,2016-05-18 14:33:00,2016-05-23 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,0.1
INC0030882,2016-05-18 14:28:00,2016-05-19 08:25:00,2016-05-24 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 72,0,0,True,17.95
INC0030883,2016-05-18 14:28:00,2016-05-18 14:30:00,2016-05-23 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 30,0,0,True,0.03333333333333333
INC0030884,2016-05-18 14:29:00,2016-05-24 14:44:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,2,0,False,144.25
INC0030885,2016-05-18 14:29:00,2016-05-18 14:36:00,2016-05-23 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,0,0,True,0.11666666666666667
INC0030886,2016-05-18 14:31:00,2016-05-19 13:54:00,2016-05-24 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 28,3,0,True,23.383333333333333
INC0030888,2016-05-18 14:33:00,2016-05-18 15:15:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 5,0,0,True,0.7
INC0030889,2016-05-18 14:34:00,2016-05-24 14:48:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,3,0,False,144.23333333333332
INC0030890,2016-05-18 14:34:00,2016-05-19 13:59:00,2016-05-24 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,23.416666666666668
INC0030891,2016-05-18 14:35:00,2016-05-24 14:49:00,2016-06-12 19:59:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,2,0,False,144.23333333333332
INC0030892,2016-05-18 14:36:00,2016-05-18 17:41:00,2016-05-23 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,3.0833333333333335
INC0030893,2016-05-18 14:38:00,2016-05-18 14:41:00,2016-05-23 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.05
INC0030894,2016-05-18 14:40:00,2016-05-18 14:45:00,2016-05-23 15:07:00,4 - low,3 - Low,3 - Low,category 42,Group 70,0,0,True,0.08333333333333333
INC0030895,2016-05-18 14:41:00,2016-05-19 09:19:00,2016-05-24 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 23,1,0,True,18.633333333333333
INC0030896,2016-05-18 14:43:00,2016-05-19 10:51:00,2016-05-24 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,2,0,True,20.133333333333333
INC0030897,2016-05-18 14:44:00,2016-05-18 15:17:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,0,0,True,0.55
INC0030898,2016-05-18 14:46:00,2016-05-18 15:58:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 39,1,0,True,1.2
INC0030900,2016-05-18 14:48:00,2016-05-18 14:53:00,2016-05-23 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.08333333333333333
INC0030901,2016-05-18 14:51:00,2016-05-18 14:59:00,2016-05-23 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.13333333333333333
INC0030903,2016-05-18 14:59:00,2016-05-19 10:40:00,2016-05-24 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,0,0,True,19.683333333333334
INC0030905,2016-05-18 15:08:00,2016-05-18 15:13:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,0,0,True,0.08333333333333333
INC0030906,2016-05-18 15:12:00,2016-05-30 09:52:00,2016-06-04 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,5,0,False,282.6666666666667
INC0030907,2016-05-18 15:17:00,2016-05-18 15:38:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,0,0,True,0.35
INC0030908,2016-05-18 15:19:00,2016-05-18 15:55:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,1,0,True,0.6
INC0030909,2016-05-18 15:23:00,2016-05-23 13:56:00,2016-05-28 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 24,2,1,False,118.55
INC0030910,2016-05-18 15:23:00,2016-05-19 09:55:00,2016-05-24 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 69,3,0,True,18.533333333333335
INC0030911,2016-05-18 15:24:00,2016-05-23 08:32:00,2016-05-28 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,False,113.13333333333334
INC0030912,2016-05-18 15:24:00,2016-05-18 15:48:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,0,0,True,0.4
INC0030914,2016-05-18 15:25:00,2016-05-18 17:02:00,2016-05-23 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,1,0,True,1.6166666666666667
INC0030916,2016-05-18 15:33:00,2016-05-18 17:43:00,2016-05-23 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 57,2,0,True,2.1666666666666665
INC0030917,2016-05-18 15:35:00,2016-05-18 16:15:00,2016-05-23 17:07:00,2 - high,2 - Medium,1 - High,category 26,Group 20,1,0,False,0.6666666666666666
INC0030918,2016-05-18 15:38:00,2016-05-19 14:40:00,2016-05-24 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,1,0,True,23.033333333333335
INC0030919,2016-05-18 15:38:00,2016-05-18 15:40:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.03333333333333333
INC0030920,2016-05-18 15:46:00,2016-05-25 09:57:00,2016-05-30 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 65,0,0,False,162.18333333333334
INC0030922,2016-05-18 15:48:00,2016-05-19 10:36:00,2016-05-24 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 76,0,0,True,18.8
INC0030923,2016-05-18 15:48:00,2016-05-18 17:22:00,2016-05-23 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 6,1,0,True,1.5666666666666667
INC0030924,2016-05-18 15:49:00,2016-05-31 18:32:00,2016-06-05 19:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 29,3,0,False,314.71666666666664
INC0030927,2016-05-18 15:53:00,2016-05-18 16:06:00,2016-05-23 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.21666666666666667
INC0030928,2016-05-18 15:55:00,2016-05-19 12:03:00,2016-05-24 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,True,20.133333333333333
INC0030931,2016-05-18 15:59:00,2016-05-18 16:12:00,2016-05-23 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,0,0,True,0.21666666666666667
INC0030932,2016-05-18 16:00:00,2016-05-19 10:37:00,2016-05-24 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,True,18.616666666666667
INC0030933,2016-05-18 16:02:00,2016-05-18 16:46:00,2016-05-23 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.7333333333333333
INC0030934,2016-05-18 16:03:00,2016-05-24 14:56:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,2,0,False,142.88333333333333
INC0030935,2016-05-18 16:13:00,2016-05-18 16:29:00,2016-05-23 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.26666666666666666
INC0030938,2016-05-18 16:14:00,2016-05-18 16:32:00,2016-05-23 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.3
INC0030939,2016-05-18 16:18:00,2016-05-18 16:24:00,2016-05-23 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.1
INC0030943,2016-05-18 16:22:00,2016-05-31 15:03:00,2016-06-05 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,2,0,False,310.68333333333334
INC0030945,2016-05-18 16:25:00,2016-05-24 15:06:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 27,3,0,False,142.68333333333334
INC0030947,2016-05-18 16:28:00,2016-05-20 10:09:00,2016-05-25 10:10:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 10,3,0,True,41.68333333333333
INC0030948,2016-05-18 16:30:00,2016-05-19 20:04:00,2016-05-24 20:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 70,2,0,True,27.566666666666666
INC0030949,2016-05-18 16:33:00,2016-05-19 08:18:00,2016-05-24 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,15.75
INC0030950,2016-05-18 16:34:00,2016-05-18 17:20:00,2016-05-23 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,0,0,True,0.7666666666666667
INC0030954,2016-05-18 16:44:00,2016-05-18 17:10:00,2016-05-23 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,0,0,True,0.43333333333333335
INC0030956,2016-05-18 16:46:00,2016-05-18 16:56:00,2016-05-23 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,0,0,True,0.16666666666666666
INC0030957,2016-05-18 16:46:00,2016-05-18 16:57:00,2016-05-23 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,0,0,True,0.18333333333333332
INC0030958,2016-05-18 16:48:00,2016-05-19 14:52:00,2016-05-24 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,3,0,True,22.066666666666666
INC0030961,2016-05-18 16:52:00,2016-05-18 17:09:00,2016-05-23 17:10:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,0,0,True,0.2833333333333333
INC0030962,2016-05-18 16:54:00,2016-05-20 14:59:00,2016-05-25 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 30,1,0,True,46.083333333333336
INC0030964,2016-05-18 17:01:00,2016-05-20 16:46:00,2016-05-25 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 27,0,0,True,47.75
INC0030965,2016-05-18 17:02:00,2016-05-19 15:19:00,2016-05-24 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,1,0,True,22.283333333333335
INC0030967,2016-05-18 17:09:00,2016-05-24 14:28:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 28,Group 54,1,0,False,141.31666666666666
INC0030968,2016-05-18 17:10:00,2016-05-20 14:09:00,2016-05-25 14:10:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,True,44.983333333333334
INC0030971,2016-05-18 17:20:00,2016-05-18 17:52:00,2016-05-23 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,0.5333333333333333
INC0030975,2016-05-18 17:23:00,2016-05-20 11:04:00,2016-05-25 11:07:00,1 - critical,1 - High,1 - High,category 46,Group 12,2,0,False,41.68333333333333
INC0030976,2016-05-18 17:27:00,2016-05-20 09:03:00,2016-05-25 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 65,2,0,True,39.6
INC0030978,2016-05-18 17:36:00,2016-05-19 14:17:00,2016-05-24 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 74,1,0,True,20.683333333333334
INC0030979,2016-05-18 17:37:00,2016-05-19 08:59:00,2016-05-24 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,True,15.366666666666667
INC0030980,2016-05-18 17:37:00,2016-05-20 10:21:00,2016-05-25 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 19,Group 72,0,0,True,40.733333333333334
INC0030983,2016-05-18 17:48:00,2016-05-18 18:05:00,2016-05-23 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 70,0,0,True,0.2833333333333333
INC0030986,2016-05-18 17:59:00,2016-05-25 16:45:00,2016-05-30 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 27,4,0,False,166.76666666666668
INC0030988,2016-05-18 18:14:00,2016-05-18 18:50:00,2016-05-23 19:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,True,0.6
INC0030990,2016-05-18 18:37:00,2016-05-18 18:55:00,2016-05-23 19:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,0,0,True,0.3
INC0030991,2016-05-18 18:45:00,2016-05-19 12:36:00,2016-05-24 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 46,0,0,True,17.85
INC0030992,2016-05-18 18:49:00,2016-05-24 15:06:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 28,Group 70,4,0,False,140.28333333333333
INC0030995,2016-05-18 19:05:00,2016-05-18 19:08:00,2016-05-23 19:10:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,0,0,True,0.05
INC0030996,2016-05-18 19:11:00,2016-05-18 19:21:00,2016-05-23 20:07:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 70,0,0,True,0.16666666666666666
INC0030997,2016-05-18 19:42:00,2016-05-18 19:56:00,2016-05-23 20:07:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 70,0,0,True,0.23333333333333334
