number,opened_at,resolved_at,closed_at,priority,urgency,impact,category,assignment_group,reassignment_count,reopen_count,made_sla,resolution_time_hours,sla_status
INC0030480,2016-05-17 16:55:00,2016-05-23 17:31:00,2016-05-28 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 12,2,0,false,144.6,Breached SLA
INC0030481,2016-05-17 16:56:00,2016-05-24 16:07:00,2016-05-29 16:10:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,2,0,false,167.18333333333334,Breached SLA
INC0030498,2016-05-17 18:02:00,2016-05-30 11:46:00,2016-06-04 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 37,3,0,false,305.73333333333335,Breached SLA
INC0030504,2016-05-17 18:50:00,2016-05-18 14:34:00,2016-05-23 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 56,2,0,false,19.733333333333334,Breached SLA
INC0030509,2016-05-17 19:26:00,2016-05-24 14:15:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,0,0,false,162.81666666666666,Breached SLA
INC0030512,2016-05-17 19:58:00,2016-05-23 10:18:00,2016-05-28 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 43,Group 70,1,0,false,134.33333333333334,Breached SLA
INC0030514,2016-05-17 20:06:00,2016-05-18 17:47:00,2016-05-23 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,1,0,false,21.683333333333334,Breached SLA
INC0030553,2016-05-17 23:46:00,2016-05-18 03:15:00,2016-05-23 04:07:00,2 - high,2 - Medium,1 - High,category 42,Group 53,0,0,false,3.4833333333333334,Breached SLA
INC0030558,2016-05-18 00:10:00,2016-05-25 10:09:00,2016-05-30 10:10:00,2 - high,1 - High,2 - Medium,category 57,Group 65,1,0,false,177.98333333333332,Breached SLA
INC0030571,2016-05-18 03:12:00,2016-05-19 13:17:00,2016-05-24 14:07:00,2 - high,1 - High,2 - Medium,category 57,Group 65,1,0,false,34.083333333333336,Breached SLA
INC0030582,2016-05-18 06:07:00,2016-05-19 22:09:00,2016-05-24 22:10:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 56,3,0,false,40.03333333333333,Breached SLA
INC0030590,2016-05-18 07:32:00,2016-05-25 11:00:00,2016-05-30 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 54,0,0,false,171.46666666666667,Breached SLA
INC0030592,2016-05-18 07:47:00,2016-05-23 10:16:00,2016-05-28 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 65,0,0,false,122.48333333333333,Breached SLA
INC0030598,2016-05-18 08:09:00,2016-05-23 09:02:00,2016-05-28 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 65,0,0,false,120.88333333333334,Breached SLA
INC0030607,2016-05-18 08:15:00,2016-05-23 10:23:00,2016-05-28 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,2,0,false,122.13333333333334,Breached SLA
INC0030619,2016-05-18 08:31:00,2016-05-24 14:17:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,2,0,false,149.76666666666668,Breached SLA
INC0030627,2016-05-18 08:40:00,2016-05-24 15:13:00,2016-05-29 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 25,0,0,false,150.55,Breached SLA
INC0030629,2016-05-18 08:43:00,2016-05-23 12:56:00,2016-05-28 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 30,3,0,false,124.21666666666667,Breached SLA
INC0030630,2016-05-18 08:43:00,2016-05-23 09:33:00,2016-05-28 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 20,1,0,false,120.83333333333333,Breached SLA
INC0030634,2016-05-18 08:46:00,2016-05-25 10:14:00,2016-05-30 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 54,5,0,false,169.46666666666667,Breached SLA
INC0030640,2016-05-18 08:51:00,2016-05-25 10:18:00,2016-05-30 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 54,3,0,false,169.45,Breached SLA
INC0030643,2016-05-18 08:53:00,2016-05-23 10:46:00,2016-05-28 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 25,0,0,false,121.88333333333334,Breached SLA
INC0030645,2016-05-18 08:55:00,2016-05-27 19:15:00,2016-06-01 20:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 29,0,0,false,226.33333333333334,Breached SLA
INC0030649,2016-05-18 08:58:00,2016-05-23 09:20:00,2016-05-28 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 25,0,0,false,120.36666666666666,Breached SLA
INC0030651,2016-05-18 08:59:00,2016-05-23 14:34:00,2016-05-28 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,3,0,false,125.58333333333333,Breached SLA
INC0030655,2016-05-18 09:00:00,2016-05-23 11:37:00,2016-05-28 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 25,2,0,false,122.61666666666666,Breached SLA
INC0030656,2016-05-18 09:01:00,2016-05-25 10:19:00,2016-05-30 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 54,3,0,false,169.3,Breached SLA
INC0030660,2016-05-18 09:03:00,2016-05-23 10:18:00,2016-05-28 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,0,0,false,121.25,Breached SLA
INC0030662,2016-05-18 09:05:00,2016-05-23 15:39:00,2016-05-28 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 40,Group 54,3,0,false,126.56666666666666,Breached SLA
INC0030663,2016-05-18 09:06:00,2016-05-24 16:37:00,2016-05-29 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,151.51666666666668,Breached SLA
INC0030664,2016-05-18 09:06:00,2016-05-25 10:20:00,2016-05-30 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 54,3,0,false,169.23333333333332,Breached SLA
INC0030678,2016-05-18 09:17:00,2016-05-23 16:31:00,2016-05-28 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 70,1,0,false,127.23333333333333,Breached SLA
INC0030697,2016-05-18 09:38:00,2016-05-24 15:03:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 54,2,0,false,149.41666666666666,Breached SLA
INC0030702,2016-05-18 09:43:00,2016-05-30 16:40:00,2016-06-04 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 66,0,0,false,294.95,Breached SLA
INC0030708,2016-05-18 09:48:00,2016-05-24 16:40:00,2016-05-29 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 30,0,0,false,150.86666666666667,Breached SLA
INC0030721,2016-05-18 10:04:00,2016-05-25 10:34:00,2016-05-30 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 6,1,0,false,168.5,Breached SLA
INC0030733,2016-05-18 10:15:00,2016-05-31 10:11:00,2016-06-05 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 57,0,0,false,311.93333333333334,Breached SLA
INC0030735,2016-05-18 10:15:00,2016-05-23 15:54:00,2016-05-28 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 53,2,0,false,125.65,Breached SLA
INC0030758,2016-05-18 10:39:00,2016-05-30 10:51:00,2016-06-04 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 25,1,0,false,288.2,Breached SLA
INC0030773,2016-05-18 11:01:00,2016-05-23 12:05:00,2016-05-28 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 28,0,0,false,121.06666666666666,Breached SLA
INC0030777,2016-05-18 11:07:00,2016-05-23 08:39:00,2016-05-28 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 66,0,0,false,117.53333333333333,Breached SLA
INC0030802,2016-05-18 11:41:00,2016-05-18 14:23:00,2016-05-23 15:07:00,2 - high,1 - High,2 - Medium,category 53,Group 76,1,0,false,2.7,Breached SLA
INC0030803,2016-05-18 11:42:00,2016-05-25 08:52:00,2016-05-30 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 37,0,0,false,165.16666666666666,Breached SLA
INC0030820,2016-05-18 11:59:00,2016-05-24 14:38:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 10,3,0,false,146.65,Breached SLA
INC0030840,2016-05-18 12:40:00,2016-05-24 14:25:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 70,4,0,false,145.75,Breached SLA
INC0030850,2016-05-18 13:20:00,2016-05-27 14:10:00,2016-06-01 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 21,0,0,false,216.83333333333334,Breached SLA
INC0030855,2016-05-18 13:33:00,2016-05-24 08:12:00,2016-05-29 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 20,4,0,false,138.65,Breached SLA
INC0030863,2016-05-18 13:49:00,2016-05-31 11:05:00,2016-06-05 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 24,0,0,false,309.26666666666665,Breached SLA
INC0030872,2016-05-18 14:06:00,2016-05-25 14:57:00,2016-05-30 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 37,1,0,false,168.85,Breached SLA
INC0030884,2016-05-18 14:29:00,2016-05-24 14:44:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,2,0,false,144.25,Breached SLA
INC0030889,2016-05-18 14:34:00,2016-05-24 14:48:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,3,0,false,144.23333333333332,Breached SLA
INC0030891,2016-05-18 14:35:00,2016-05-24 14:49:00,2016-06-12 19:59:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,2,0,false,144.23333333333332,Breached SLA
INC0030906,2016-05-18 15:12:00,2016-05-30 09:52:00,2016-06-04 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,5,0,false,282.6666666666667,Breached SLA
INC0030909,2016-05-18 15:23:00,2016-05-23 13:56:00,2016-05-28 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 24,2,1,false,118.55,Breached SLA
INC0030911,2016-05-18 15:24:00,2016-05-23 08:32:00,2016-05-28 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,113.13333333333334,Breached SLA
INC0030917,2016-05-18 15:35:00,2016-05-18 16:15:00,2016-05-23 17:07:00,2 - high,2 - Medium,1 - High,category 26,Group 20,1,0,false,0.6666666666666666,Breached SLA
INC0030920,2016-05-18 15:46:00,2016-05-25 09:57:00,2016-05-30 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 65,0,0,false,162.18333333333334,Breached SLA
INC0030924,2016-05-18 15:49:00,2016-05-31 18:32:00,2016-06-05 19:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 29,3,0,false,314.71666666666664,Breached SLA
INC0030934,2016-05-18 16:03:00,2016-05-24 14:56:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,2,0,false,142.88333333333333,Breached SLA
INC0030943,2016-05-18 16:22:00,2016-05-31 15:03:00,2016-06-05 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,2,0,false,310.68333333333334,Breached SLA
INC0030945,2016-05-18 16:25:00,2016-05-24 15:06:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 27,3,0,false,142.68333333333334,Breached SLA
INC0030967,2016-05-18 17:09:00,2016-05-24 14:28:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 28,Group 54,1,0,false,141.31666666666666,Breached SLA
INC0030975,2016-05-18 17:23:00,2016-05-20 11:04:00,2016-05-25 11:07:00,1 - critical,1 - High,1 - High,category 46,Group 12,2,0,false,41.68333333333333,Breached SLA
INC0030986,2016-05-18 17:59:00,2016-05-25 16:45:00,2016-05-30 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 27,4,0,false,166.76666666666668,Breached SLA
INC0030992,2016-05-18 18:49:00,2016-05-24 15:06:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 28,Group 70,4,0,false,140.28333333333333,Breached SLA
INC0030999,2016-05-18 20:01:00,2016-05-19 15:17:00,2016-05-24 16:07:00,2 - high,1 - High,2 - Medium,category 46,Group 2,1,0,false,19.266666666666666,Breached SLA
INC0031003,2016-05-18 20:19:00,2016-05-23 09:02:00,2016-05-28 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,1,0,false,108.71666666666667,Breached SLA
INC0031011,2016-05-18 21:50:00,2016-05-23 09:03:00,2016-05-28 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,0,0,false,107.21666666666667,Breached SLA
INC0031013,2016-05-18 21:57:00,2016-05-24 18:28:00,2016-05-29 19:07:00,3 - moderate,2 - Medium,2 - Medium,category 40,Group 29,1,0,false,140.51666666666668,Breached SLA
INC0031014,2016-05-18 22:21:00,2016-05-19 08:46:00,2016-05-24 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 55,2,0,false,10.416666666666666,Breached SLA
INC0031021,2016-05-18 23:02:00,2016-05-19 00:01:00,2016-05-24 00:07:00,2 - high,1 - High,2 - Medium,category 23,Group 55,2,0,false,0.9833333333333333,Breached SLA
INC0031032,2016-05-19 01:26:00,2016-05-23 16:39:00,2016-05-28 17:07:00,2 - high,2 - Medium,1 - High,category 19,Group 72,1,0,false,111.21666666666667,Breached SLA
INC0031036,2016-05-19 04:22:00,2016-05-31 08:45:00,2016-06-05 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 70,1,0,false,292.3833333333333,Breached SLA
INC0031042,2016-05-19 06:27:00,2016-05-23 11:30:00,2016-05-28 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 40,Group 54,1,0,false,101.05,Breached SLA
INC0031046,2016-05-19 06:43:00,2016-05-24 09:53:00,2016-05-29 10:07:00,2 - high,2 - Medium,1 - High,category 19,Group 70,1,0,false,123.16666666666667,Breached SLA
INC0031047,2016-05-19 07:12:00,2016-05-23 15:46:00,2016-05-28 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 19,Group 54,0,0,false,104.56666666666666,Breached SLA
INC0031049,2016-05-19 07:32:00,2016-05-24 15:23:00,2016-05-29 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,3,0,false,127.85,Breached SLA
INC0031068,2016-05-19 08:21:00,2016-05-24 08:20:00,2016-05-29 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 24,2,0,false,119.98333333333333,Breached SLA
INC0031069,2016-05-19 08:21:00,2016-05-24 15:29:00,2016-05-29 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 25,1,0,false,127.13333333333334,Breached SLA
INC0031081,2016-05-19 08:35:00,2016-05-23 13:29:00,2016-05-28 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,0,0,false,100.9,Breached SLA
INC0031095,2016-05-19 09:00:00,2016-05-20 11:05:00,2016-05-25 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 70,2,0,false,26.083333333333332,Breached SLA
INC0031103,2016-05-19 09:05:00,2016-05-30 13:38:00,2016-06-04 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 28,0,0,false,268.55,Breached SLA
INC0031114,2016-05-19 09:21:00,2016-05-23 17:10:00,2016-05-28 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 12,0,0,false,103.81666666666666,Breached SLA
INC0031128,2016-05-19 09:33:00,2016-05-25 13:58:00,2016-05-30 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 39,1,0,false,148.41666666666666,Breached SLA
INC0031131,2016-05-19 09:48:00,2016-05-25 11:45:00,2016-05-30 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 20,3,0,false,145.95,Breached SLA
INC0031134,2016-05-19 09:53:00,2016-05-24 09:47:00,2016-05-29 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 57,2,0,false,119.9,Breached SLA
INC0031141,2016-05-19 09:58:00,2016-05-23 17:32:00,2016-05-28 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 12,0,0,false,103.56666666666666,Breached SLA
INC0031156,2016-05-19 10:13:00,2016-05-30 09:22:00,2016-06-04 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 27,2,0,false,263.15,Breached SLA
INC0031158,2016-05-19 10:19:00,2016-05-24 15:29:00,2016-05-29 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,2,0,false,125.16666666666667,Breached SLA
INC0031163,2016-05-19 10:25:00,2016-05-24 11:46:00,2016-05-29 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 72,5,0,false,121.35,Breached SLA
INC0031166,2016-05-19 10:27:00,2016-05-25 18:23:00,2016-05-30 19:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 20,1,0,false,151.93333333333334,Breached SLA
INC0031171,2016-05-19 10:32:00,2016-05-24 16:52:00,2016-05-29 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,3,0,false,126.33333333333333,Breached SLA
INC0031172,2016-05-19 10:39:00,2016-05-24 11:42:00,2016-05-29 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 70,3,0,false,121.05,Breached SLA
INC0031174,2016-05-19 10:43:00,2016-05-24 15:40:00,2016-05-29 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,2,0,false,124.95,Breached SLA
INC0031179,2016-05-19 10:53:00,2016-05-24 15:44:00,2016-05-29 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 19,Group 70,3,0,false,124.85,Breached SLA
INC0031187,2016-05-19 11:04:00,2016-05-23 10:40:00,2016-05-28 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 8,Group 53,0,0,false,95.6,Breached SLA
INC0031189,2016-05-19 11:06:00,2016-05-23 09:49:00,2016-05-28 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 25,1,0,false,94.71666666666667,Breached SLA
INC0031211,2016-05-19 11:25:00,2016-05-24 15:55:00,2016-05-29 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,1,0,false,124.5,Breached SLA
INC0031223,2016-05-19 11:34:00,2016-05-24 15:24:00,2016-05-29 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 25,1,0,false,123.83333333333333,Breached SLA
INC0031233,2016-05-19 11:38:00,2016-05-24 16:02:00,2016-05-29 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 43,Group 70,1,0,false,124.4,Breached SLA
INC0031238,2016-05-19 11:42:00,2016-05-25 17:33:00,2016-05-30 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 5,0,0,false,149.85,Breached SLA
INC0031239,2016-05-19 11:46:00,2016-05-25 12:30:00,2016-05-30 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,6,0,false,144.73333333333332,Breached SLA
INC0031249,2016-05-19 12:05:00,2016-05-23 15:22:00,2016-05-28 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 29,0,0,false,99.28333333333333,Breached SLA
INC0031255,2016-05-19 12:25:00,2016-05-31 15:10:00,2016-06-05 15:10:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,2,0,false,290.75,Breached SLA
INC0031256,2016-05-19 12:27:00,2016-05-25 21:20:00,2016-05-30 22:07:00,3 - moderate,2 - Medium,2 - Medium,category 19,Group 72,0,0,false,152.88333333333333,Breached SLA
INC0031263,2016-05-19 12:57:00,2016-05-25 14:38:00,2016-05-30 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,2,0,false,145.68333333333334,Breached SLA
INC0031265,2016-05-19 13:04:00,2016-05-24 15:14:00,2016-05-29 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 25,0,0,false,122.16666666666667,Breached SLA
INC0031268,2016-05-19 13:12:00,2016-05-23 10:56:00,2016-05-28 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,93.73333333333333,Breached SLA
INC0031279,2016-05-19 13:37:00,2016-05-24 14:25:00,2016-05-29 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 54,4,0,false,120.8,Breached SLA
INC0031302,2016-05-19 14:14:00,2016-05-31 13:41:00,2016-06-05 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 72,4,0,false,287.45,Breached SLA
INC0031316,2016-05-19 14:55:00,2016-05-31 17:33:00,2016-06-05 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 3,1,0,false,290.6333333333333,Breached SLA
INC0031318,2016-05-19 14:56:00,2016-05-25 15:36:00,2016-05-30 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 70,3,0,false,144.66666666666666,Breached SLA
INC0031344,2016-05-19 15:42:00,2016-05-30 15:49:00,2016-06-04 16:07:00,1 - critical,1 - High,1 - High,category 46,Group 66,2,0,false,264.1166666666667,Breached SLA
INC0031378,2016-05-19 17:18:00,2016-05-31 09:07:00,2016-06-05 09:10:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 27,0,0,false,279.81666666666666,Breached SLA
INC0031387,2016-05-19 18:21:00,2016-05-27 08:59:00,2016-06-01 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,0,0,false,182.63333333333333,Breached SLA
INC0031398,2016-05-19 19:56:00,2016-05-27 18:11:00,2016-06-01 19:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 29,1,0,false,190.25,Breached SLA
INC0031399,2016-05-19 19:58:00,2016-05-27 18:11:00,2016-06-01 19:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 29,0,0,false,190.21666666666667,Breached SLA
INC0031400,2016-05-19 19:59:00,2016-05-27 16:24:00,2016-06-01 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 29,0,0,false,188.41666666666666,Breached SLA
INC0031401,2016-05-19 19:59:00,2016-05-27 18:12:00,2016-06-01 19:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 29,0,0,false,190.21666666666667,Breached SLA
INC0031418,2016-05-20 01:15:00,2016-05-30 15:52:00,2016-06-04 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,0,0,false,254.61666666666667,Breached SLA
INC0031426,2016-05-20 04:49:00,2016-05-30 10:54:00,2016-06-04 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 25,1,0,false,246.08333333333334,Breached SLA
INC0031437,2016-05-20 06:39:00,2016-05-27 19:19:00,2016-06-01 20:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 29,1,0,false,180.66666666666666,Breached SLA
INC0031438,2016-05-20 06:40:00,2016-05-20 16:38:00,2016-05-25 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 19,Group 59,2,0,false,9.966666666666667,Breached SLA
INC0031444,2016-05-20 08:01:00,2016-05-30 13:30:00,2016-06-04 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 25,0,0,false,245.48333333333332,Breached SLA
INC0031445,2016-05-20 08:04:00,2016-05-20 11:54:00,2016-05-25 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 69,1,0,false,3.8333333333333335,Breached SLA
INC0031488,2016-05-20 08:49:00,2016-05-30 08:29:00,2016-06-04 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,239.66666666666666,Breached SLA
INC0031513,2016-05-20 09:12:00,2016-05-27 11:56:00,2016-06-01 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 57,3,0,false,170.73333333333332,Breached SLA
INC0031533,2016-05-20 09:34:00,2016-05-20 09:49:00,2016-05-25 10:07:00,2 - high,2 - Medium,1 - High,category 51,Group 24,1,0,false,0.25,Breached SLA
INC0031543,2016-05-20 09:49:00,2016-05-20 09:54:00,2016-05-25 10:07:00,2 - high,2 - Medium,1 - High,category 51,Group 24,1,0,false,0.08333333333333333,Breached SLA
INC0031551,2016-05-20 09:54:00,2016-05-30 11:14:00,2016-06-04 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 57,1,0,false,241.33333333333334,Breached SLA
INC0031567,2016-05-20 10:22:00,2016-05-20 16:38:00,2016-05-25 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 19,Group 59,0,0,false,6.266666666666667,Breached SLA
INC0031581,2016-05-20 10:40:00,2016-05-31 14:52:00,2016-06-05 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 24,0,0,false,268.2,Breached SLA
INC0031594,2016-05-20 10:57:00,2016-05-23 08:37:00,2016-05-28 09:07:00,1 - critical,1 - High,1 - High,category 46,Group 12,2,0,false,69.66666666666667,Breached SLA
INC0031636,2016-05-20 11:56:00,2016-05-31 15:07:00,2016-06-05 15:10:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,0,0,false,267.18333333333334,Breached SLA
INC0031651,2016-05-20 12:31:00,2016-05-30 11:36:00,2016-06-04 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,239.08333333333334,Breached SLA
INC0031671,2016-05-20 13:45:00,2016-05-30 10:17:00,2016-06-04 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 47,0,0,false,236.53333333333333,Breached SLA
INC0031688,2016-05-20 14:37:00,2016-05-31 15:15:00,2016-06-05 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 70,1,0,false,264.6333333333333,Breached SLA
INC0031695,2016-05-20 14:49:00,2016-05-20 15:19:00,2016-05-25 16:07:00,2 - high,2 - Medium,1 - High,category 24,Group 23,0,0,false,0.5,Breached SLA
INC0031698,2016-05-20 14:54:00,2016-05-20 15:45:00,2016-05-25 16:07:00,2 - high,1 - High,2 - Medium,category 28,Group 20,1,0,false,0.85,Breached SLA
INC0031729,2016-05-20 15:45:00,2016-05-30 09:44:00,2016-06-04 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 70,1,0,false,233.98333333333332,Breached SLA
INC0031735,2016-05-20 16:03:00,2016-05-20 16:28:00,2016-05-25 17:07:00,2 - high,1 - High,2 - Medium,category 42,Group 46,1,0,false,0.4166666666666667,Breached SLA
INC0031749,2016-05-20 16:31:00,2016-05-20 17:47:00,2016-05-25 18:07:00,1 - critical,1 - High,1 - High,category 42,Group 12,1,0,false,1.2666666666666666,Breached SLA
INC0031780,2016-05-20 17:50:00,2016-05-23 19:30:00,2016-05-28 20:07:00,2 - high,1 - High,2 - Medium,category 46,Group 37,0,0,false,73.66666666666667,Breached SLA
INC0031783,2016-05-20 18:06:00,2016-05-30 10:13:00,2016-06-04 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 54,2,0,false,232.11666666666667,Breached SLA
INC0031809,2016-05-20 20:19:00,2016-05-20 22:53:00,2016-05-25 23:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 65,0,0,false,2.566666666666667,Breached SLA
INC0031811,2016-05-20 20:34:00,2016-05-28 23:48:00,2016-06-03 00:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 70,1,0,false,195.23333333333332,Breached SLA
INC0031839,2016-05-21 06:33:00,2016-05-21 14:09:00,2016-05-26 14:10:00,2 - high,2 - Medium,1 - High,category 46,Group 57,4,0,false,7.6,Breached SLA
